naamStudent,vak,type,zaal,dag,tijdslot
Harwin van Loon,Collectieve Intelligentie,werkcollege4,A1.10,woensdag,11.00–13.00 uur
Harwin van Loon,Collectieve Intelligentie,practicum3,A1.04,dinsdag,13.00–15.00 uur
Harwin van Loon,Collectieve Intelligentie,practicum4,A1.06,dinsdag,17.00–19.00 uur
Harwin van Loon,Compilerbouw practicum,practicum1,A1.08,vrijdag,11.00–13.00 uur
Harwin van Loon,Compilerbouw practicum,practicum2,C0.110,vrijdag,13.00–15.00 uur
Harwin van Loon,Technology for games,werkcollege1,A1.04,dinsdag,13.00–15.00 uur
Harwin van Loon,Technology for games,werkcollege2,C1.112,woensdag,15.00–17.00 uur
Harwin van Loon,Databases 2,hoorcollege1,C0.110,donderdag,11.00–13.00 uur
Harwin van Loon,Databases 2,werkcollege1,C1.112,donderdag,13.00–15.00 uur
Harwin van Loon,Collectieve Intelligentie,werkcollege5,A1.10,woensdag,11.00–13.00 uur
Harwin van Loon,Collectieve Intelligentie,practicum5,A1.04,dinsdag,13.00–15.00 uur
Harwin van Loon,Collectieve Intelligentie,practicum6,A1.08,dinsdag,17.00–19.00 uur
Franke Stoppels,Algoritmen en complexiteit,werkcollege1,C0.110,donderdag,09.00–11.00 uur
Franke Stoppels,Algoritmen en complexiteit,werkcollege2,B0.201,donderdag,11.00–13.00 uur
Franke Stoppels,Algoritmen en complexiteit,practicum1,A1.10,donderdag,13.00–15.00 uur
Franke Stoppels,Algoritmen en complexiteit,hoorcollege1,B0.201,woensdag,15.00–17.00 uur
Franke Stoppels,Algoritmen en complexiteit,practicum2,C1.112,donderdag,11.00–13.00 uur
Ilayda van Dinther,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Felien Uitslag,Collectieve Intelligentie,werkcollege1,C1.112,maandag,17.00–19.00 uur
Felien Uitslag,Collectieve Intelligentie,practicum1,A1.06,dinsdag,15.00–17.00 uur
Felien Uitslag,Collectieve Intelligentie,werkcollege2,B0.201,dinsdag,11.00–13.00 uur
Felien Uitslag,Collectieve Intelligentie,practicum2,A1.06,dinsdag,17.00–19.00 uur
Felien Uitslag,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,15.00–17.00 uur
Felien Uitslag,Collectieve Intelligentie,werkcollege3,A1.10,woensdag,11.00–13.00 uur
Felien Uitslag,Collectieve Intelligentie,werkcollege4,A1.10,woensdag,11.00–13.00 uur
Felien Uitslag,Collectieve Intelligentie,practicum3,A1.04,dinsdag,13.00–15.00 uur
Felien Uitslag,Collectieve Intelligentie,practicum4,A1.06,dinsdag,17.00–19.00 uur
Felien Uitslag,Analysemethoden en -technieken,hoorcollege1,C0.110,vrijdag,17.00–19.00 uur
Felien Uitslag,Heuristieken 2,hoorcollege1,A1.10,woensdag,09.00–11.00 uur
Felien Uitslag,Databases 2,hoorcollege1,C0.110,donderdag,11.00–13.00 uur
Felien Uitslag,Databases 2,werkcollege1,C1.112,donderdag,13.00–15.00 uur
Felien Uitslag,Collectieve Intelligentie,werkcollege5,A1.10,woensdag,11.00–13.00 uur
Felien Uitslag,Collectieve Intelligentie,practicum5,A1.04,dinsdag,13.00–15.00 uur
Felien Uitslag,Collectieve Intelligentie,practicum6,A1.08,dinsdag,17.00–19.00 uur
Felien Uitslag,Heuristieken 2,werkcollege1,B0.201,woensdag,11.00–13.00 uur
Claudine Nagel,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Claudine Nagel,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Claudine Nagel,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Claudine Nagel,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Claudine Nagel,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Claudine Nagel,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Claudine Nagel,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Claudine Nagel,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Nadia Lems,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Nadia Lems,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Nadia Lems,Reflectie op de digitale cultuur,werkcollege1,A1.04,vrijdag,13.00–15.00 uur
Nadia Lems,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Nadia Lems,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Nadia Lems,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Nadia Lems,Reflectie op de digitale cultuur,hoorcollege1,A1.10,vrijdag,09.00–11.00 uur
Nadia Lems,Reflectie op de digitale cultuur,werkcollege2,B0.201,vrijdag,11.00–13.00 uur
Nadia Lems,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Nadia Lems,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Nadia Lems,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Nadia Lems,Databases 2,hoorcollege1,C0.110,donderdag,11.00–13.00 uur
Nadia Lems,Databases 2,werkcollege1,C1.112,donderdag,13.00–15.00 uur
Jarik Regeling,Netwerken en systeembeveiliging,practicum1,A1.04,woensdag,13.00–15.00 uur
Jarik Regeling,Netwerken en systeembeveiliging,practicum2,C0.110,maandag,11.00–13.00 uur
Jarik Regeling,Netwerken en systeembeveiliging,practicum3,C1.112,maandag,13.00–15.00 uur
Jarik Regeling,Heuristieken 1,werkcollege1,B0.201,dinsdag,15.00–17.00 uur
Jarik Regeling,Netwerken en systeembeveiliging,practicum4,A1.04,woensdag,13.00–15.00 uur
Jarik Regeling,Heuristieken 1,werkcollege2,A1.04,dinsdag,15.00–17.00 uur
Rintje Dumoulin,Analysemethoden en -technieken,hoorcollege1,C0.110,vrijdag,17.00–19.00 uur
Kamil Streefland,Data Mining,werkcollege1,C1.112,woensdag,17.00–19.00 uur
Kamil Streefland,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Kamil Streefland,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Kamil Streefland,Data Mining,practicum1,A1.04,donderdag,13.00–15.00 uur
Kamil Streefland,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Kamil Streefland,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Kamil Streefland,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Kamil Streefland,Data Mining,practicum2,A1.06,donderdag,15.00–17.00 uur
Kamil Streefland,Data Mining,werkcollege2,B0.201,maandag,15.00–17.00 uur
Kamil Streefland,Data Mining,werkcollege3,B0.201,maandag,15.00–17.00 uur
Kamil Streefland,Data Mining,practicum3,A1.04,donderdag,13.00–15.00 uur
Kamil Streefland,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Kamil Streefland,Programmeren in Java 2,practicum7,A1.10,dinsdag,13.00–15.00 uur
Kamil Streefland,Programmeren in Java 2,practicum8,A1.10,woensdag,13.00–15.00 uur
Kamil Streefland,Programmeren in Java 2,practicum9,A1.04,maandag,17.00–19.00 uur
Kamil Streefland,Data Mining,hoorcollege1,A1.04,woensdag,17.00–19.00 uur
Kamil Streefland,Data Mining,werkcollege4,A1.10,dinsdag,13.00–15.00 uur
Kamil Streefland,Data Mining,werkcollege5,A1.10,dinsdag,13.00–15.00 uur
Cyrina Brasser,Bioinformatica,werkcollege1,A1.10,maandag,11.00–13.00 uur
Cyrina Brasser,Bioinformatica,werkcollege2,B0.201,maandag,13.00–15.00 uur
Cyrina Brasser,Project Numerical Recipes,practicum1,A1.06,woensdag,09.00–11.00 uur
Cyrina Brasser,Analysemethoden en -technieken,hoorcollege1,C0.110,vrijdag,17.00–19.00 uur
Cyrina Brasser,Bioinformatica,hoorcollege1,C1.112,maandag,09.00–11.00 uur
Cyrina Brasser,Bioinformatica,practicum1,C1.112,dinsdag,11.00–13.00 uur
Cyrina Brasser,Project Numerical Recipes,practicum2,A1.08,woensdag,11.00–13.00 uur
Cyrina Brasser,Bioinformatica,werkcollege3,A1.04,maandag,15.00–17.00 uur
Cyrina Brasser,Bioinformatica,practicum2,A1.04,maandag,15.00–17.00 uur
Cyrina Brasser,Bioinformatica,practicum3,A1.08,dinsdag,09.00–11.00 uur
Cyrina Brasser,Bioinformatica,practicum4,C1.112,dinsdag,11.00–13.00 uur
Gabe Haarman,Technology for games,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Bobby Veldhuis,Collectieve Intelligentie,werkcollege1,C1.112,maandag,17.00–19.00 uur
Bobby Veldhuis,Collectieve Intelligentie,practicum1,A1.06,dinsdag,15.00–17.00 uur
Bobby Veldhuis,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Bobby Veldhuis,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Bobby Veldhuis,Webprogrammeren en databases,practicum1,A1.06,maandag,13.00–15.00 uur
Bobby Veldhuis,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Bobby Veldhuis,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Bobby Veldhuis,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Bobby Veldhuis,Collectieve Intelligentie,werkcollege2,B0.201,dinsdag,11.00–13.00 uur
Bobby Veldhuis,Collectieve Intelligentie,practicum2,A1.06,dinsdag,17.00–19.00 uur
Bobby Veldhuis,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,15.00–17.00 uur
Bobby Veldhuis,Collectieve Intelligentie,werkcollege3,A1.10,woensdag,11.00–13.00 uur
Bobby Veldhuis,Collectieve Intelligentie,werkcollege4,A1.10,woensdag,11.00–13.00 uur
Bobby Veldhuis,Collectieve Intelligentie,practicum3,A1.04,dinsdag,13.00–15.00 uur
Bobby Veldhuis,Collectieve Intelligentie,practicum4,A1.06,dinsdag,17.00–19.00 uur
Bobby Veldhuis,Webprogrammeren en databases,werkcollege1,A1.04,maandag,11.00–13.00 uur
Bobby Veldhuis,Heuristieken 2,hoorcollege1,A1.10,woensdag,09.00–11.00 uur
Bobby Veldhuis,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Bobby Veldhuis,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Bobby Veldhuis,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Bobby Veldhuis,Collectieve Intelligentie,werkcollege5,A1.10,woensdag,11.00–13.00 uur
Bobby Veldhuis,Collectieve Intelligentie,practicum5,A1.04,dinsdag,13.00–15.00 uur
Bobby Veldhuis,Collectieve Intelligentie,practicum6,A1.08,dinsdag,17.00–19.00 uur
Bobby Veldhuis,Webprogrammeren en databases,werkcollege2,B0.201,maandag,09.00–11.00 uur
Bobby Veldhuis,Heuristieken 2,werkcollege1,B0.201,woensdag,11.00–13.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,werkcollege1,C1.112,maandag,17.00–19.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,practicum1,A1.06,dinsdag,15.00–17.00 uur
Ylse Klarenbeek,Informatie- en organisatieontwerp,practicum1,A1.06,dinsdag,09.00–11.00 uur
Ylse Klarenbeek,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Ylse Klarenbeek,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Ylse Klarenbeek,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Ylse Klarenbeek,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Ylse Klarenbeek,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,werkcollege2,B0.201,dinsdag,11.00–13.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,practicum2,A1.06,dinsdag,17.00–19.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,15.00–17.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,werkcollege3,A1.10,woensdag,11.00–13.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,werkcollege4,A1.10,woensdag,11.00–13.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,practicum3,A1.04,dinsdag,13.00–15.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,practicum4,A1.06,dinsdag,17.00–19.00 uur
Ylse Klarenbeek,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Ylse Klarenbeek,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Ylse Klarenbeek,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,werkcollege5,A1.10,woensdag,11.00–13.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,practicum5,A1.04,dinsdag,13.00–15.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,practicum6,A1.08,dinsdag,17.00–19.00 uur
Ylse Klarenbeek,Informatie- en organisatieontwerp,hoorcollege1,B0.201,dinsdag,09.00–11.00 uur
Ylse Klarenbeek,Informatie- en organisatieontwerp,werkcollege1,A1.04,dinsdag,11.00–13.00 uur
Ylse Klarenbeek,Informatie- en organisatieontwerp,werkcollege2,A1.06,dinsdag,13.00–15.00 uur
Ylse Klarenbeek,Informatie- en organisatieontwerp,practicum2,C0.110,dinsdag,11.00–13.00 uur
Solomon Verhorst,Compilerbouw,practicum1,B0.201,vrijdag,13.00–15.00 uur
Solomon Verhorst,Compilerbouw,hoorcollege1,C0.110,donderdag,17.00–19.00 uur
Solomon Verhorst,Compilerbouw,werkcollege1,C1.112,maandag,15.00–17.00 uur
Solomon Verhorst,Compilerbouw,practicum2,B0.201,vrijdag,13.00–15.00 uur
Solomon Verhorst,Compilerbouw,practicum3,C1.112,maandag,15.00–17.00 uur
Lisse Moes,Algoritmen en complexiteit,werkcollege1,C0.110,donderdag,09.00–11.00 uur
Lisse Moes,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Lisse Moes,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Lisse Moes,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Lisse Moes,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Lisse Moes,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Lisse Moes,Algoritmen en complexiteit,werkcollege2,B0.201,donderdag,11.00–13.00 uur
Lisse Moes,Algoritmen en complexiteit,practicum1,A1.10,donderdag,13.00–15.00 uur
Lisse Moes,Compilerbouw practicum,practicum1,A1.08,vrijdag,11.00–13.00 uur
Lisse Moes,Compilerbouw practicum,practicum2,C0.110,vrijdag,13.00–15.00 uur
Lisse Moes,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Lisse Moes,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Lisse Moes,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Lisse Moes,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Lisse Moes,Algoritmen en complexiteit,hoorcollege1,B0.201,woensdag,15.00–17.00 uur
Lisse Moes,Algoritmen en complexiteit,practicum2,C1.112,donderdag,11.00–13.00 uur
Abdeslam Ridderhof,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Abdeslam Ridderhof,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Abdeslam Ridderhof,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Abdeslam Ridderhof,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Abdeslam Ridderhof,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Abdeslam Ridderhof,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Abdeslam Ridderhof,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Abdeslam Ridderhof,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Abdeslam Ridderhof,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Krijntje Rombout,Software engineering,werkcollege1,C1.112,woensdag,13.00–15.00 uur
Krijntje Rombout,Software engineering,hoorcollege1,C0.110,woensdag,11.00–13.00 uur
Krijntje Rombout,Software engineering,practicum1,B0.201,woensdag,17.00–19.00 uur
Krijntje Rombout,Software engineering,practicum2,C0.110,woensdag,15.00–17.00 uur
Krijntje Rombout,Software engineering,practicum3,B0.201,woensdag,17.00–19.00 uur
Krijntje Rombout,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Krijntje Rombout,Software engineering,werkcollege2,C0.110,woensdag,13.00–15.00 uur
Krijntje Rombout,Software engineering,werkcollege3,C1.112,donderdag,17.00–19.00 uur
Keely Ursem,Bioinformatica,werkcollege1,A1.10,maandag,11.00–13.00 uur
Keely Ursem,Bioinformatica,werkcollege2,B0.201,maandag,13.00–15.00 uur
Keely Ursem,Bioinformatica,hoorcollege1,C1.112,maandag,09.00–11.00 uur
Keely Ursem,Bioinformatica,practicum1,C1.112,dinsdag,11.00–13.00 uur
Keely Ursem,Heuristieken 1,werkcollege1,B0.201,dinsdag,15.00–17.00 uur
Keely Ursem,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Keely Ursem,Databases 2,hoorcollege1,C0.110,donderdag,11.00–13.00 uur
Keely Ursem,Databases 2,werkcollege1,C1.112,donderdag,13.00–15.00 uur
Keely Ursem,Bioinformatica,werkcollege3,A1.04,maandag,15.00–17.00 uur
Keely Ursem,Bioinformatica,practicum2,A1.04,maandag,15.00–17.00 uur
Keely Ursem,Bioinformatica,practicum3,A1.08,dinsdag,09.00–11.00 uur
Keely Ursem,Bioinformatica,practicum4,C1.112,dinsdag,11.00–13.00 uur
Keely Ursem,Heuristieken 1,werkcollege2,A1.04,dinsdag,15.00–17.00 uur
Guilliano Blomsma,Project Genetic Algorithms,practicum1,B0.201,dinsdag,13.00–15.00 uur
Guilliano Blomsma,Webprogrammeren en databases,practicum1,A1.06,maandag,13.00–15.00 uur
Guilliano Blomsma,Webprogrammeren en databases,werkcollege1,A1.04,maandag,11.00–13.00 uur
Guilliano Blomsma,Webprogrammeren en databases,werkcollege2,B0.201,maandag,09.00–11.00 uur
Gidon Baetsen,Moderne Databases,hoorcollege1,A1.10,dinsdag,11.00–13.00 uur
Gidon Baetsen,Moderne Databases,werkcollege1,A1.04,donderdag,11.00–13.00 uur
Gidon Baetsen,Moderne Databases,practicum1,A1.06,donderdag,13.00–15.00 uur
Gidon Baetsen,Moderne Databases,werkcollege2,B0.201,donderdag,09.00–11.00 uur
Gidon Baetsen,Moderne Databases,practicum2,A1.06,donderdag,13.00–15.00 uur
Gidon Baetsen,Informatie- en organisatieontwerp,hoorcollege1,B0.201,dinsdag,09.00–11.00 uur
Gidon Baetsen,Informatie- en organisatieontwerp,werkcollege1,A1.04,dinsdag,11.00–13.00 uur
Gidon Baetsen,Informatie- en organisatieontwerp,werkcollege2,A1.06,dinsdag,13.00–15.00 uur
Gidon Baetsen,Informatie- en organisatieontwerp,practicum1,C0.110,dinsdag,11.00–13.00 uur
Cemil van Barneveld,Reflectie op de digitale cultuur,werkcollege1,A1.04,vrijdag,13.00–15.00 uur
Cemil van Barneveld,Reflectie op de digitale cultuur,hoorcollege1,A1.10,vrijdag,09.00–11.00 uur
Cemil van Barneveld,Reflectie op de digitale cultuur,werkcollege2,B0.201,vrijdag,11.00–13.00 uur
Cemil van Barneveld,Zoeken sturen en bewegen,practicum1,B0.201,donderdag,15.00–17.00 uur
Cemil van Barneveld,Databases 2,hoorcollege1,C0.110,donderdag,11.00–13.00 uur
Cemil van Barneveld,Databases 2,werkcollege1,C1.112,donderdag,13.00–15.00 uur
Cemil van Barneveld,Zoeken sturen en bewegen,practicum2,B0.201,donderdag,15.00–17.00 uur
Cemil van Barneveld,Zoeken sturen en bewegen,practicum3,A1.04,donderdag,17.00–19.00 uur
Renze Brink,Webprogrammeren en databases,practicum1,A1.06,maandag,13.00–15.00 uur
Renze Brink,Webprogrammeren en databases,werkcollege1,A1.04,maandag,11.00–13.00 uur
Renze Brink,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Renze Brink,Webprogrammeren en databases,werkcollege2,B0.201,maandag,09.00–11.00 uur
Hui van Zeijl,Heuristieken 1,werkcollege1,B0.201,dinsdag,15.00–17.00 uur
Hui van Zeijl,Compilerbouw practicum,practicum1,A1.08,vrijdag,11.00–13.00 uur
Hui van Zeijl,Compilerbouw practicum,practicum2,C0.110,vrijdag,13.00–15.00 uur
Hui van Zeijl,Heuristieken 1,werkcollege2,A1.04,dinsdag,15.00–17.00 uur
Hui van Zeijl,Architectuur en computerorganisatie,hoorcollege1,A1.10,maandag,17.00–19.00 uur
Patric Geluk,Webprogrammeren en databases,practicum1,A1.06,maandag,13.00–15.00 uur
Patric Geluk,Webprogrammeren en databases,werkcollege1,A1.04,maandag,11.00–13.00 uur
Patric Geluk,Webprogrammeren en databases,werkcollege2,B0.201,maandag,09.00–11.00 uur
Eyup Wesselman,Software engineering,werkcollege1,C1.112,woensdag,13.00–15.00 uur
Eyup Wesselman,Software engineering,hoorcollege1,C0.110,woensdag,11.00–13.00 uur
Eyup Wesselman,Software engineering,practicum1,B0.201,woensdag,17.00–19.00 uur
Eyup Wesselman,Software engineering,practicum2,C0.110,woensdag,15.00–17.00 uur
Eyup Wesselman,Software engineering,practicum3,B0.201,woensdag,17.00–19.00 uur
Eyup Wesselman,Software engineering,werkcollege2,C0.110,woensdag,13.00–15.00 uur
Eyup Wesselman,Software engineering,werkcollege3,C1.112,donderdag,17.00–19.00 uur
Tom Stokkel,Project Numerical Recipes,practicum1,A1.06,woensdag,09.00–11.00 uur
Tom Stokkel,Project Numerical Recipes,practicum2,A1.08,woensdag,11.00–13.00 uur
Tom Stokkel,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Sayfeddine Bruijnes,Data Mining,werkcollege1,C1.112,woensdag,17.00–19.00 uur
Sayfeddine Bruijnes,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Sayfeddine Bruijnes,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Sayfeddine Bruijnes,Data Mining,practicum1,A1.04,donderdag,13.00–15.00 uur
Sayfeddine Bruijnes,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Sayfeddine Bruijnes,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Sayfeddine Bruijnes,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Sayfeddine Bruijnes,Data Mining,practicum2,A1.06,donderdag,15.00–17.00 uur
Sayfeddine Bruijnes,Data Mining,werkcollege2,B0.201,maandag,15.00–17.00 uur
Sayfeddine Bruijnes,Data Mining,werkcollege3,B0.201,maandag,15.00–17.00 uur
Sayfeddine Bruijnes,Data Mining,practicum3,A1.04,donderdag,13.00–15.00 uur
Sayfeddine Bruijnes,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Sayfeddine Bruijnes,Programmeren in Java 2,practicum7,A1.10,dinsdag,13.00–15.00 uur
Sayfeddine Bruijnes,Programmeren in Java 2,practicum8,A1.10,woensdag,13.00–15.00 uur
Sayfeddine Bruijnes,Programmeren in Java 2,practicum9,A1.04,maandag,17.00–19.00 uur
Sayfeddine Bruijnes,Data Mining,hoorcollege1,A1.04,woensdag,17.00–19.00 uur
Sayfeddine Bruijnes,Data Mining,werkcollege4,A1.10,dinsdag,13.00–15.00 uur
Sayfeddine Bruijnes,Data Mining,werkcollege5,A1.10,dinsdag,13.00–15.00 uur
Vincent Kros,Collectieve Intelligentie,werkcollege1,C1.112,maandag,17.00–19.00 uur
Vincent Kros,Collectieve Intelligentie,practicum1,A1.06,dinsdag,15.00–17.00 uur
Vincent Kros,Collectieve Intelligentie,werkcollege2,B0.201,dinsdag,11.00–13.00 uur
Vincent Kros,Collectieve Intelligentie,practicum2,A1.06,dinsdag,17.00–19.00 uur
Vincent Kros,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,15.00–17.00 uur
Vincent Kros,Collectieve Intelligentie,werkcollege3,A1.10,woensdag,11.00–13.00 uur
Vincent Kros,Collectieve Intelligentie,werkcollege4,A1.10,woensdag,11.00–13.00 uur
Vincent Kros,Collectieve Intelligentie,practicum3,A1.04,dinsdag,13.00–15.00 uur
Vincent Kros,Collectieve Intelligentie,practicum4,A1.06,dinsdag,17.00–19.00 uur
Vincent Kros,Collectieve Intelligentie,werkcollege5,A1.10,woensdag,11.00–13.00 uur
Vincent Kros,Collectieve Intelligentie,practicum5,A1.04,dinsdag,13.00–15.00 uur
Vincent Kros,Collectieve Intelligentie,practicum6,A1.08,dinsdag,17.00–19.00 uur
Leonie Richardson,Moderne Databases,hoorcollege1,A1.10,dinsdag,11.00–13.00 uur
Leonie Richardson,Moderne Databases,werkcollege1,A1.04,donderdag,11.00–13.00 uur
Leonie Richardson,Moderne Databases,practicum1,A1.06,donderdag,13.00–15.00 uur
Leonie Richardson,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Leonie Richardson,Moderne Databases,werkcollege2,B0.201,donderdag,09.00–11.00 uur
Leonie Richardson,Moderne Databases,practicum2,A1.06,donderdag,13.00–15.00 uur
Geurt Nuiten,Software engineering,werkcollege1,C1.112,woensdag,13.00–15.00 uur
Geurt Nuiten,Software engineering,hoorcollege1,C0.110,woensdag,11.00–13.00 uur
Geurt Nuiten,Software engineering,practicum1,B0.201,woensdag,17.00–19.00 uur
Geurt Nuiten,Software engineering,practicum2,C0.110,woensdag,15.00–17.00 uur
Geurt Nuiten,Software engineering,practicum3,B0.201,woensdag,17.00–19.00 uur
Geurt Nuiten,Lineaire Algebra,hoorcollege1,C0.110,woensdag,13.00–15.00 uur
Geurt Nuiten,Heuristieken 1,werkcollege1,B0.201,dinsdag,15.00–17.00 uur
Geurt Nuiten,Software engineering,werkcollege2,C0.110,woensdag,13.00–15.00 uur
Geurt Nuiten,Software engineering,werkcollege3,C1.112,donderdag,17.00–19.00 uur
Geurt Nuiten,Heuristieken 1,werkcollege2,A1.04,dinsdag,15.00–17.00 uur
Ethan Broer,Software engineering,werkcollege1,C1.112,woensdag,13.00–15.00 uur
Ethan Broer,Algoritmen en complexiteit,werkcollege1,C0.110,donderdag,09.00–11.00 uur
Ethan Broer,Kansrekenen 2,hoorcollege1,C0.110,woensdag,11.00–13.00 uur
Ethan Broer,Software engineering,hoorcollege1,C0.110,woensdag,11.00–13.00 uur
Ethan Broer,Software engineering,practicum1,B0.201,woensdag,17.00–19.00 uur
Ethan Broer,Software engineering,practicum2,C0.110,woensdag,15.00–17.00 uur
Ethan Broer,Algoritmen en complexiteit,werkcollege2,B0.201,donderdag,11.00–13.00 uur
Ethan Broer,Software engineering,practicum3,B0.201,woensdag,17.00–19.00 uur
Ethan Broer,Algoritmen en complexiteit,practicum1,A1.10,donderdag,13.00–15.00 uur
Ethan Broer,Software engineering,werkcollege2,C0.110,woensdag,13.00–15.00 uur
Ethan Broer,Software engineering,werkcollege3,C1.112,donderdag,17.00–19.00 uur
Ethan Broer,Algoritmen en complexiteit,hoorcollege1,B0.201,woensdag,15.00–17.00 uur
Ethan Broer,Algoritmen en complexiteit,practicum2,C1.112,donderdag,11.00–13.00 uur
