naamStudent,vak,type,zaal,dag,tijdslot
Harwin van Loon,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Harwin van Loon,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Harwin van Loon,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Harwin van Loon,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Harwin van Loon,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Harwin van Loon,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Harwin van Loon,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Harwin van Loon,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Harwin van Loon,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Harwin van Loon,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Harwin van Loon,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Felien Uitslag,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Felien Uitslag,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Felien Uitslag,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Felien Uitslag,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Felien Uitslag,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Felien Uitslag,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Felien Uitslag,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Felien Uitslag,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Felien Uitslag,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Felien Uitslag,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Felien Uitslag,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Kamil Streefland,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Kamil Streefland,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Kamil Streefland,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Kamil Streefland,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Kamil Streefland,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Kamil Streefland,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Cyrina Brasser,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Cyrina Brasser,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Cyrina Brasser,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Bobby Veldhuis,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Bobby Veldhuis,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Bobby Veldhuis,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Bobby Veldhuis,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Bobby Veldhuis,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Bobby Veldhuis,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Bobby Veldhuis,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Bobby Veldhuis,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Bobby Veldhuis,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Bobby Veldhuis,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Bobby Veldhuis,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Ylse Klarenbeek,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Ylse Klarenbeek,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Ylse Klarenbeek,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Ylse Klarenbeek,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Ylse Klarenbeek,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Ylse Klarenbeek,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Solomon Verhorst,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Solomon Verhorst,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Solomon Verhorst,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Solomon Verhorst,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Solomon Verhorst,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Solomon Verhorst,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Krijntje Rombout,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Krijntje Rombout,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Krijntje Rombout,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Krijntje Rombout,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Krijntje Rombout,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Keely Ursem,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Keely Ursem,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Keely Ursem,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Gidon Baetsen,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Gidon Baetsen,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Gidon Baetsen,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Gidon Baetsen,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Gidon Baetsen,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Hui van Zeijl,Architectuur en computerorganisatie,hoorcollege1,C1.112,vrijdag,13.00–15.00 uur
Hui van Zeijl,Architectuur en computerorganisatie,hoorcollege2,A1.10,donderdag,17.00–19.00 uur
Eyup Wesselman,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Eyup Wesselman,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Eyup Wesselman,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Eyup Wesselman,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Eyup Wesselman,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Sayfeddine Bruijnes,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Sayfeddine Bruijnes,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Sayfeddine Bruijnes,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Sayfeddine Bruijnes,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Sayfeddine Bruijnes,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Sayfeddine Bruijnes,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Vincent Kros,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Vincent Kros,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Vincent Kros,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Vincent Kros,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Vincent Kros,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Vincent Kros,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Vincent Kros,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Vincent Kros,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Vincent Kros,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Vincent Kros,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Vincent Kros,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Geurt Nuiten,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Geurt Nuiten,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Geurt Nuiten,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Geurt Nuiten,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Geurt Nuiten,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Ethan Broer,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Ethan Broer,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Ethan Broer,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Ethan Broer,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Ethan Broer,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Wytske Buining,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Wytske Buining,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Wytske Buining,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Wytske Buining,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Wytske Buining,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Wytske Buining,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Ilyass Broeks,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Ilyass Broeks,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Ilyass Broeks,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Angle Berentsen,Advanced Heuristics,hoorcollege1,A1.10,vrijdag,15.00–17.00 uur
Angle Berentsen,Advanced Heuristics,practicum1,B0.201,vrijdag,15.00–17.00 uur
Angle Berentsen,Advanced Heuristics,practicum2,A1.04,donderdag,17.00–19.00 uur
Jonah Teuben,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Jonah Teuben,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Jonah Teuben,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Jonah Teuben,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Jonah Teuben,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Jonah Teuben,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Jonah Teuben,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Jonah Teuben,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Jonah Teuben,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Bjorn Leijen,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Bjorn Leijen,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Bjorn Leijen,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Bjorn Leijen,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Bjorn Leijen,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Bjorn Leijen,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Bjorn Leijen,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Bjorn Leijen,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Bjorn Leijen,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Bjorn Leijen,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Bjorn Leijen,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Bjorn Leijen,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Bjorn Leijen,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Bjorn Leijen,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Bjorn Leijen,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Bjorn Leijen,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Abdel Buth,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Abdel Buth,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Abdel Buth,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Abdel Buth,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Abdel Buth,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Abdel Buth,Architectuur en computerorganisatie,hoorcollege1,C1.112,vrijdag,13.00–15.00 uur
Abdel Buth,Architectuur en computerorganisatie,hoorcollege2,A1.10,donderdag,17.00–19.00 uur
Inger Notermans,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Inger Notermans,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Inger Notermans,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Inger Notermans,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Inger Notermans,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Inger Notermans,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Inger Notermans,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Inger Notermans,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Inger Notermans,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Inger Notermans,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Inger Notermans,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Emircan van de Bunt,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Emircan van de Bunt,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Emircan van de Bunt,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Emircan van de Bunt,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Emircan van de Bunt,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Emircan van de Bunt,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Matisse Weij,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Matisse Weij,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Matisse Weij,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Matisse Weij,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Matisse Weij,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Matisse Weij,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Matisse Weij,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Matisse Weij,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Matisse Weij,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Matisse Weij,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Matisse Weij,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Matisse Weij,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Matisse Weij,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Matisse Weij,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Matisse Weij,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Matisse Weij,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Matisse Weij,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Laurentia Cooijmans,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Laurentia Cooijmans,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Laurentia Cooijmans,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Laurentia Cooijmans,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Laurentia Cooijmans,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Laurentia Cooijmans,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Laurentia Cooijmans,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Laurentia Cooijmans,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Laurentia Cooijmans,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Laurentia Cooijmans,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Laurentia Cooijmans,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Chico Zwarts,Architectuur en computerorganisatie,hoorcollege1,C1.112,vrijdag,13.00–15.00 uur
Chico Zwarts,Architectuur en computerorganisatie,hoorcollege2,A1.10,donderdag,17.00–19.00 uur
Catherine Hoornstra,Architectuur en computerorganisatie,hoorcollege1,C1.112,vrijdag,13.00–15.00 uur
Catherine Hoornstra,Architectuur en computerorganisatie,hoorcollege2,A1.10,donderdag,17.00–19.00 uur
Ruveyda van Lingen,Architectuur en computerorganisatie,hoorcollege1,C1.112,vrijdag,13.00–15.00 uur
Ruveyda van Lingen,Architectuur en computerorganisatie,hoorcollege2,A1.10,donderdag,17.00–19.00 uur
Ruveyda van Lingen,Advanced Heuristics,hoorcollege1,A1.10,vrijdag,15.00–17.00 uur
Ruveyda van Lingen,Advanced Heuristics,practicum1,B0.201,vrijdag,15.00–17.00 uur
Ruveyda van Lingen,Advanced Heuristics,practicum2,A1.04,donderdag,17.00–19.00 uur
Maritte Gok,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Maritte Gok,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Maritte Gok,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Maritte Gok,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Maritte Gok,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Nadien Volman,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Nadien Volman,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Nadien Volman,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Nadien Volman,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Nadien Volman,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Nadien Volman,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Farah Pastoor,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Farah Pastoor,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Farah Pastoor,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Farah Pastoor,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Farah Pastoor,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Farah Pastoor,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Ard Tielemans,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Ard Tielemans,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Ard Tielemans,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Ard Tielemans,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Ard Tielemans,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Ard Tielemans,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Ard Tielemans,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Ard Tielemans,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Ard Tielemans,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Ard Tielemans,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Ard Tielemans,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Ard Tielemans,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Ard Tielemans,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Ard Tielemans,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Ard Tielemans,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Ard Tielemans,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Ard Tielemans,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Ard Tielemans,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Ard Tielemans,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Ard Tielemans,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Aart Pothuizen,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Aart Pothuizen,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Aart Pothuizen,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Aart Pothuizen,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Aart Pothuizen,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Aart Pothuizen,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Aart Pothuizen,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Aart Pothuizen,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Aart Pothuizen,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Aart Pothuizen,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Aart Pothuizen,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Theadora Besemer,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Theadora Besemer,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Theadora Besemer,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Theadora Besemer,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Theadora Besemer,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Theadora Besemer,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Shannon Mullenders,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Shannon Mullenders,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Shannon Mullenders,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Shannon Mullenders,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Shannon Mullenders,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Shannon Mullenders,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Shannon Mullenders,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Shannon Mullenders,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Shannon Mullenders,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Shannon Mullenders,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Shannon Mullenders,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Yuri van Mourik,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Yuri van Mourik,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Yuri van Mourik,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Yuri van Mourik,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Yuri van Mourik,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Yuri van Mourik,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Yuri van Mourik,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Yuri van Mourik,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Buck Lantinga,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Buck Lantinga,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Buck Lantinga,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Buck Lantinga,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Buck Lantinga,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Buck Lantinga,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Buck Lantinga,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Buck Lantinga,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Buck Lantinga,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Buck Lantinga,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Buck Lantinga,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Buck Lantinga,Advanced Heuristics,hoorcollege1,A1.10,vrijdag,15.00–17.00 uur
